Date,px_gld_open,px_gld_high,px_gld_low,px_gld_close,vol_gld,px_slv_open,px_slv_high,px_slv_low,px_slv_close,vol_slv,dxy,vix,tnx,px_xau_binance_open,px_xau_binance_high,px_xau_binance_low,px_xau_binance_close,px_xau_binance_volume,px_xau_binance_num_trades,px_xag_binance_open,px_xag_binance_high,px_xag_binance_low,px_xag_binance_close,px_xag_binance_volume,px_xag_binance_num_trades,funding_xau,funding_mark_xau,funding_xag,funding_mark_xag,oi_xau,oi_xag,ret_xau_binance,ret_xag_binance,ret_gld,ret_slv,ret_xau_binance_abs,ret_xau_binance_sq,ret_xag_binance_abs,ret_xag_binance_sq,ret_gld_abs,ret_gld_sq,ret_slv_abs,ret_slv_sq,vol_realized_10_ret_xau_binance,vol_realized_20_ret_xau_binance,vol_realized_10_ret_xag_binance,vol_realized_20_ret_xag_binance,vol_realized_10_ret_gld,vol_realized_20_ret_gld,vol_realized_10_ret_slv,vol_realized_20_ret_slv,vol_parkinson_gld,vol_parkinson_slv,vol_parkinson_xau_binance,vol_parkinson_xag_binance,vol_gk_gld,vol_gk_slv,vol_gk_xau_binance,vol_gk_xag_binance,corr_20_gld_xau,corr_20_slv_xag,beta_60_gld_on_xau,beta_60_slv_on_xag,vol_ratio_gld_xau,vol_ratio_slv_xag,abs_return_gap_gld_xau,abs_return_gap_slv_xag,post_event,event_window_7,event_window_14,log_vol_gld,log_vol_slv,amihud_gld,amihud_20_gld,amihud_slv,amihud_20_slv,funding_xau_change,funding_extreme_xau,oi_xau_change,funding_xag_change,funding_extreme_xag,oi_xag_change,dxy_ret,vix_ret,tnx_ret
2025-10-28,361.80999755859375,365.29998779296875,360.1199951171875,364.3800048828125,19257600.0,42.36000061035156,42.90999984741211,42.22999954223633,42.70000076293945,27782000.0,98.69000244140625,16.420000076293945,3.9830000400543213,,,,,,,,,,,,,,,,,,,,,-0.007191829710492925,0.007050539876391593,,,,,0.007191829710492925,5.1722414584728754e-05,0.007050539876391593,4.971011254858797e-05,,,,,0.028989805237061954,0.02238811411654375,0.035972356944364396,0.029262249163430572,0.010640210922759087,0.019326275521223516,,,0.01046638407350174,0.020382221894781127,,,,,,,,,,,0,0,0,16.773416345977807,17.13989888693947,3.734541017828247e-10,5.854846858277196e-10,2.537808608592467e-10,3.980200230227844e-10,,0,,,0,,-0.0009114938326346689,0.039123282819029104,-0.0035087602242140914
2025-10-29,369.6499938964844,370.0799865722656,361.3599853515625,363.0,18891800.0,43.84000015258789,43.939998626708984,42.83000183105469,43.22999954223633,27351700.0,99.22000122070312,16.920000076293945,4.058000087738037,,,,,,,,,,,,,,,,,,,,,-0.0037944582730187193,0.012335749988499511,,,,,0.0037944582730187193,1.4397913585680202e-05,0.012335749988499511,0.0001521707277787657,,,,,0.027995949158333765,0.0224160363969389,0.033928644125721635,0.029255084719481284,0.011081094014374673,0.019559859298786106,,,0.010791606330879933,0.020600616327456852,,,,,,,,,,,0,0,0,16.75423852345047,17.12428924212179,2.008521301844567e-10,5.904734428576996e-10,4.5100487313401035e-10,4.0628988561894927e-10,,0,,,0,,0.005355970253849485,0.029996250016489867,0.018654948768800583
2025-10-30,365.0899963378906,370.3599853515625,364.5,370.1300048828125,14812800.0,43.68000030517578,44.439998626708984,43.540000915527344,44.34000015258789,30333200.0,99.52999877929688,16.90999984741211,4.0929999351501465,,,,,,,,,,,,,,,,,,,,,0.019451474207494712,0.025352519538967222,,,,,0.019451474207494712,0.00037835984884483203,0.025352519538967222,0.0006427502469737148,,,,,0.027585919902999065,0.022760183347253632,0.034770286201567926,0.02968330589999006,0.010946036401550927,0.018792356676532063,,,0.010513496918015374,0.019761289130382286,,,,,,,,,,,0,0,0,16.511002229819088,17.22775338019896,1.3131530978271977e-09,6.453376231819048e-10,8.358010212891229e-10,4.4044354965536965e-10,,0,,,0,,0.0031194748173994924,-0.0005912048002163495,0.008587918641550063
2025-10-31,370.4700012207031,370.6600036621094,365.5,368.1199951171875,11077900.0,44.47999954223633,44.52000045776367,43.88999938964844,44.0099983215332,21310900.0,99.80000305175781,17.440000534057617,4.10099983215332,,,,,,,,,,,,,,,,,,,,,-0.00544534976587574,-0.00747036494478559,,,,,0.00544534976587574,2.9651834072722975e-05,0.00747036494478559,5.580635240828142e-05,,,,,0.02725487383772796,0.02277580274149906,0.03252327325981066,0.02933271992600353,0.011071808578897408,0.0186840995729347,,,0.010659800514911902,0.019572287281155412,,,,,,,,,,,0,0,0,16.22046269063428,16.874729236876085,4.91550724042981e-10,6.422573690219398e-10,3.505419735809182e-10,4.337605917279179e-10,,0,,,0,,0.002709119902856827,0.030861295216443985,0.001952623815511867
2025-11-03,368.9100036621094,370.8399963378906,367.5400085449219,368.7799987792969,7254300.0,44.25,44.36000061035156,43.560001373291016,43.7599983215332,17946700.0,99.87000274658203,17.170000076293945,4.105999946594238,,,,,,,,,,,,,,,,,,,,,0.001791298260436669,-0.005696722927157616,,,,,0.001791298260436669,3.2087494578434365e-06,0.005696722927157616,3.2452652108803236e-05,,,,,0.0233816137840571,0.022413738878373713,0.031611272257589584,0.02922874834022237,0.011041552530355022,0.018809503300756317,,,0.010650012521914795,0.01967797142470973,,,,,,,,,,,0,0,0,15.797104954462798,16.70291681198604,2.4692916758841915e-10,5.999920180442822e-10,3.174245363859437e-10,4.3155748033313903e-10,,0,,,0,,0.0007011538604615453,-0.015602769750574286,0.001218500108291165
2025-11-04,363.4800109863281,365.739990234375,361.3900146484375,362.32000732421875,11540100.0,43.040000915527344,43.439998626708984,42.5099983215332,42.7400016784668,26679100.0,100.22000122070312,19.0,4.089000225067139,,,,,,,,,,,,,,,,,,,,,-0.017672437504169025,-0.02358483059496841,,,,,0.017672437504169025,0.00031231504733875994,0.02358483059496841,0.000556244234193358,,,,,0.012698381330452998,0.022748423237076747,0.017809838987711074,0.029508656992448354,0.011113103620369482,0.01875953770543017,,,0.010743926220577647,0.019674371572984368,,,,,,,,,,,0,0,0,16.261338484517946,17.09939104530929,1.5313937924427886e-09,6.612791188192903e-10,8.840189734649373e-10,4.578443429030598e-10,,0,,,0,,0.003498413955198565,0.1012752998136115,-0.004148809165378742
2025-11-05,366.3900146484375,367.1000061035156,364.6499938964844,366.510009765625,8357300.0,43.4900016784668,43.790000915527344,43.349998474121094,43.650001525878906,16178500.0,100.19999694824219,18.010000228881836,4.1570000648498535,,,,,,,,,,,,,,,,,,,,,0.011498013266248108,0.021068028080176493,,,,,0.011498013266248108,0.0001322043090708175,0.021068028080176493,0.0004438618071871052,,,,,0.013590834526488934,0.02258383222111488,0.019294507253756244,0.029263283522401696,0.011094219765063803,0.018679874472554862,,,0.010719491590419346,0.019566568982844285,,,,,,,,,,,0,0,0,15.938645966388792,16.59919375825132,1.375804777409942e-09,7.009158520688301e-10,1.3022238205134278e-09,5.005795122063996e-10,,0,,,0,,-0.00019962351771418696,-0.053511807269978284,0.01649317944605566
2025-11-06,367.1600036621094,368.17999267578125,364.70001220703125,366.07000732421875,6891100.0,43.65999984741211,43.900001525878906,43.2400016784668,43.54999923706055,15957900.0,99.7300033569336,19.5,4.0929999351501465,,,,,,,,,,,,,,,,,,,,,-0.0012012407765737976,-0.0022936314629347088,,,,,0.0012012407765737976,1.4429794033036204e-06,0.0022936314629347088,5.260745287764013e-06,,,,,0.013396063958669827,0.022192026561850285,0.019123784220449053,0.029245924649282842,0.010503939997773874,0.015467490116942055,,,0.010270485712419224,0.01591785224806271,,,,,,,,,,,0,0,0,15.745741281915956,16.5854645623813,1.7431771075355134e-10,6.819771921403493e-10,1.4373015640746645e-10,5.062481827528525e-10,,0,,,0,,-0.004701590120104626,0.07948729367323892,-0.015515494204479952
2025-11-07,367.94000244140625,370.4200134277344,366.4200134277344,368.30999755859375,11060400.0,44.02000045776367,44.22999954223633,43.5099983215332,43.91999816894531,16493100.0,99.5999984741211,19.079999923706055,4.0929999351501465,,,,,,,,,,,,,,,,,,,,,0.006100376279774444,0.008460069730783726,,,,,0.006100376279774444,3.721459075483469e-05,0.008460069730783726,7.157277984972302e-05,,,,,0.013730327222918053,0.022116221502444158,0.01933576074366275,0.029059769072331824,0.010454572739991567,0.015269057503870096,,,0.010216869384362448,0.015647564939859273,,,,,,,,,,,0,0,0,16.218881719769755,16.618452669590226,5.515511446036711e-10,6.887901854094487e-10,5.129460035277617e-10,5.199764797509928e-10,,0,,,0,,-0.001304418803511176,-0.021773803548194692,0.0
2025-11-10,375.92999267578125,378.6600036621094,374.7799987792969,378.3800048828125,13456200.0,45.16999816894531,45.869998931884766,45.0099983215332,45.790000915527344,20763800.0,99.62000274658203,17.600000381469727,4.110000133514404,,,,,,,,,,,,,,,,,,,,,0.02697402633060797,0.04169599115245548,,,,,0.02697402633060797,0.000727598096484332,0.04169599115245548,0.0017385556781856458,,,,,0.013312611200301607,0.02229553303200972,0.018728343011054076,0.029227884350340474,0.010480822161846318,0.015282947342314904,,,0.010231041487304606,0.015580003830392862,,,,,,,,,,,0,0,0,16.414950524342434,16.84872164382739,2.0045797721948226e-09,7.241764795907846e-10,2.0081098427289554e-09,5.862376898538007e-10,,0,,,0,,0.00020082594524239994,-0.08074173830298426,0.004144879327221851
2025-11-11,379.9800109863281,380.3999938964844,376.8699951171875,379.8699951171875,10753200.0,46.279998779296875,46.47999954223633,45.599998474121094,46.45000076293945,19693700.0,99.45999908447266,17.280000686645508,4.119999885559082,,,,,,,,,,,,,,,,,,,,,0.003930081509220251,0.014310735021759502,,,,,0.003930081509220251,1.5445540669114926e-05,0.014310735021759502,0.00020479713686301392,,,,,0.012817168909356835,0.022253648612368473,0.018841108944930997,0.029368215140055012,0.010436011844267833,0.014887912648703589,,,0.01021106980364727,0.015226352630428376,,,,,,,,,,,0,0,0,16.19071394266031,16.795809345607953,3.6548018350074875e-10,7.231241273117872e-10,7.266656352924794e-10,6.141130021592313e-10,,0,,,0,,-0.0016074311341141012,-0.018349120606183433,0.0024300745911134403
2025-11-12,380.07000732421875,387.4599914550781,379.44000244140625,385.989990234375,16203700.0,47.099998474121094,48.70000076293945,46.88999938964844,48.31999969482422,51559700.0,99.4800033569336,17.510000228881836,4.065000057220459,,,,,,,,,,,,,,,,,,,,,0.015982361021277924,0.03946906562602681,,,,,0.015982361021277924,0.00025543586381446395,0.03946906562602681,0.0015578071413916111,,,,,0.012977652628768755,0.02220604337779083,0.021265773326096787,0.0298356069763067,0.010751027747710029,0.015486118336190865,,,0.010448912987740625,0.015723077095132397,,,,,,,,,,,0,0,0,16.60075016918616,17.75825091755441,9.86340219905202e-10,7.307291746215919e-10,7.65502235777687e-10,6.137906835772759e-10,,0,,,0,,0.00020110859840016815,0.01322235625691448,-0.013439378508365296
2025-11-13,387.2900085449219,388.17999267578125,381.2099914550781,382.8699951171875,15867900.0,48.290000915527344,48.41999816894531,47.209999084472656,47.41999816894531,39328400.0,99.18000030517578,20.0,4.111999988555908,,,,,,,,,,,,,,,,,,,,,-0.008115943871202624,-0.01880150528712976,,,,,0.008115943871202624,6.586854492051144e-05,0.01880150528712976,0.00035349660106196834,,,,,0.01276219668247713,0.02157044751557681,0.022531092314478394,0.029827598684491207,0.010799660013501574,0.015474197754778905,,,0.01056345808546703,0.015800918621960487,,,,,,,,,,,0,0,0,16.579808758605072,17.4874574621668,5.114693104445216e-10,7.21922773199801e-10,4.780643323178609e-10,6.200582171838485e-10,,0,,,0,,-0.003020268542035076,0.13296011418473785,0.011495768293620312
2025-11-14,372.8699951171875,378.20001220703125,370.8900146484375,375.9599914550781,15198000.0,45.77000045776367,46.709999084472656,45.400001525878906,45.959999084472656,31793500.0,99.2699966430664,19.829999923706055,4.1479997634887695,,,,,,,,,,,,,,,,,,,,,-0.01821276119826276,-0.03127260896324113,,,,,0.01821276119826276,0.0003317046704649456,0.03127260896324113,0.0009779760713677897,,,,,0.01429074292523268,0.021538147006947908,0.02528517966633968,0.028897818750622084,0.010313350573674029,0.013951723464406297,,,0.010214783379788138,0.014337314523212423,,,,,,,,,,,0,0,0,16.53667439821187,17.27477242434164,1.1983656532611372e-09,7.665275941400116e-10,9.836164298753246e-10,6.430236194682264e-10,,0,,,0,,0.0009069926474589707,-0.008536334869686524,0.00871670797937485
2025-11-17,374.0400085449219,375.4599914550781,368.5199890136719,371.6499938964844,13295200.0,45.810001373291016,46.2599983215332,44.95000076293945,45.470001220703125,23582000.0,99.58999633789062,22.3799991607666,4.132999897003174,,,,,,,,,,,,,,,,,,,,,-0.011530197275275711,-0.010718638377204659,,,,,0.011530197275275711,0.00013294544920677544,0.010718638377204659,0.00011488920866128453,,,,,0.014930078927556056,0.01972917143606422,0.025554999526844376,0.028701517109698257,0.010161174766369947,0.014310221312916024,,,0.010156039938697167,0.014783299846152828,,,,,,,,,,,0,0,0,16.40291362579545,16.975994267118757,8.672451166793813e-10,7.581054240124435e-10,4.545262648293045e-10,6.442995118268567e-10,,0,,,0,,0.0032183443862532357,0.12097172670021594,-0.003622722740144413
2025-11-18,374.8299865722656,375.5400085449219,371.6199951171875,374.3500061035156,7818800.0,45.869998931884766,46.439998626708984,45.59000015258789,46.099998474121094,20909400.0,99.55000305175781,24.690000534057617,4.123000144958496,,,,,,,,,,,,,,,,,,,,,0.007238670232445621,0.013760122220016768,,,,,0.007238670232445621,5.239834673409434e-05,0.013760122220016768,0.0001893409635097992,,,,,0.013521870006161415,0.013304893785901216,0.023769372915861425,0.02107510332278069,0.009143169703681776,0.013100654272882931,,,0.00934482784506901,0.013828545586977428,,,,,,,,,,,0,0,0,15.872041648061003,16.855709376588532,9.258032220347906e-10,7.430042697297219e-10,6.58083073642322e-10,6.244087737340676e-10,,0,,,0,,-0.00040166000595664997,0.09823065960309085,-0.0024224217257358127
2025-11-19,377.7799987792969,380.1700134277344,373.0299987792969,374.9599914550781,10980400.0,46.79999923706055,47.5,45.689998626708984,46.45000076293945,30797100.0,100.2300033569336,23.65999984741211,4.132999897003174,,,,,,,,,,,,,,,,,,,,,0.0016281258445651758,0.007563564781531973,,,,,0.0016281258445651758,2.6507937657410673e-06,0.007563564781531973,5.72075122044308e-05,,,,,0.013210898365744402,0.013312198633141386,0.023296050215311986,0.021103985492466726,0.00885020942222507,0.013857291820610209,,,0.009041692665096605,0.014785611562176212,,,,,,,,,,,0,0,0,16.211622423254603,17.242931087666708,1.4827564064744232e-10,7.502443360344863e-10,2.455934091694339e-10,6.343159482042899e-10,,0,,,0,,0.0068075173633452835,-0.04261247288656289,0.0024224217257358127
2025-11-20,375.2900085449219,377.69000244140625,371.8500061035156,374.8500061035156,10506500.0,46.2599983215332,46.63999938964844,45.540000915527344,45.779998779296875,28460400.0,100.16000366210938,26.420000076293945,4.105999946594238,,,,,,,,,,,,,,,,,,,,,-0.0002933685939359165,-0.01452919382493878,,,,,0.0002933685939359165,8.606513190793668e-08,0.01452919382493878,0.00021109747320263917,,,,,0.01318742021201973,0.01327372762049665,0.024100170944869218,0.021429887567128027,0.009005037287800997,0.014065525740574914,,,0.00930112577818686,0.015080592072471857,,,,,,,,,,,0,0,0,16.167504671215863,17.164024205340986,2.792258068204602e-11,7.370576814782507e-10,5.105056086681417e-10,6.459731668953331e-10,,0,,,0,,-0.0006986346146966582,0.11033544988086552,-0.0065542050190177115
2025-11-21,374.0299987792969,377.2300109863281,372.94000244140625,374.2699890136719,13194600.0,44.900001525878906,45.95000076293945,44.7599983215332,45.29999923706055,26351900.0,100.18000030517578,23.43000030517578,4.063000202178955,,,,,,,,,,,,,,,,,,,,,-0.0015485295000221555,-0.010540272212812063,,,,,0.0015485295000221555,2.397943612438867e-06,0.010540272212812063,0.0001110973383201781,,,,,0.013168831691847308,0.013259539532115464,0.024541469933095413,0.02156789543781742,0.009026562661207351,0.014403187206323574,,,0.009336677615111907,0.015469704232685297,,,,,,,,,,,0,0,0,16.395318212946993,17.087050936613974,1.1736085216847464e-10,7.302654530863512e-10,3.9998148948698436e-10,6.569986605766985e-10,,0,,,0,,0.000199627061364005,-0.12010403643720835,-0.01052763882338903
2025-11-24,374.8800048828125,380.2799987792969,374.19000244140625,380.20001220703125,10085300.0,45.40999984741211,46.63999938964844,45.36000061035156,46.630001068115234,21486800.0,100.13999938964844,20.520000457763672,4.038000106811523,,,,,,,,,,,,,,,,,,,,,0.01572002942959294,0.02893711807935251,,,,,0.01572002942959294,0.00024711932526726816,0.02893711807935251,0.0008373568027383898,,,,,0.011074244466117314,0.011990861397034815,0.022563542062605153,0.020405483835067795,0.008999451715399849,0.014242277788358772,,,0.009223216972125204,0.01492616242433424,,,,,,,,,,,0,0,0,16.126589476077243,16.8829493510629,1.5587071707924346e-09,7.485278184473418e-10,1.346739304100774e-09,6.814429922526051e-10,,0,,,0,,-0.00039937016892910293,-0.13261722293396572,-0.006172120424355221
2025-11-25,380.260009765625,382.5199890136719,378.05999755859375,380.0799865722656,10462800.0,46.54999923706055,46.77000045776367,45.970001220703125,46.66999816894531,24006600.0,99.66000366210938,18.559999465942383,4.001999855041504,,,,,,,,,,,,,,,,,,,,,-0.0003157406112368477,0.0008573870012291707,,,,,0.0003157406112368477,9.969213358421821e-08,0.0008573870012291707,7.351124698767499e-07,,,,,0.01100846216603543,0.01181784845985124,0.022132860500803733,0.020415800287095522,0.00893265732613351,0.01426915570739289,,,0.009185347061189075,0.014998635655884088,,,,,,,,,,,0,0,0,16.163336667203907,16.99383935050665,3.0177448793520636e-11,7.313639857978764e-10,3.571463685941244e-11,6.705396810526135e-10,,0,,,0,,-0.004804771207528091,-0.10039134402734184,-0.00895534640220852
2025-11-26,381.05999755859375,383.7799987792969,380.4599914550781,383.1199951171875,9184100.0,47.310001373291016,48.45000076293945,47.150001525878906,48.400001525878906,26280300.0,99.5999984741211,17.190000534057617,3.997999906539917,,,,,,,,,,,,,,,,,,,,,0.007966521739529497,0.036398324521369485,,,,,0.007966521739529497,6.346546862639609e-05,0.036398324521369485,0.0013248380279629272,,,,,0.009961963068973631,0.011801221618372486,0.021545201686306092,0.021581043764519615,0.008420241467444413,0.014322826972697175,,,0.00882313567215935,0.014861267834937459,,,,,,,,,,,0,0,0,16.032984285983947,17.08433016704064,8.674254134351213e-10,7.646926499604097e-10,1.3850041484065815e-09,7.172396448162419e-10,,0,,,0,,-0.0006022803288043832,-0.0766808481207164,-0.0009999872385286768
2025-11-28,385.9800109863281,388.0,384.989990234375,387.8800048828125,7175400.0,49.66999816894531,51.27000045776367,49.58000183105469,51.209999084472656,41350000.0,99.45999908447266,16.350000381469727,4.017000198364258,,,,,,,,,,,,,,,,,,,,,0.012347782735317558,0.05643496234754819,,,,,0.012347782735317558,0.00015246773847860635,0.05643496234754819,0.003184904975169182,,,,,0.010373224657240844,0.011369427436042363,0.026704607389754925,0.024052369465649443,0.008210181066292819,0.014759902009164277,,,0.00872753244686575,0.014993854385403668,,,,,,,,,,,0,0,0,15.786169067184954,17.537582979433974,1.7208493931094516e-09,7.850774647245224e-10,1.3648116649951195e-09,7.436901770015418e-10,,0,,,0,,-0.0014066051888717013,-0.05009992978793765,0.004741192056839205
2025-12-01,390.6099853515625,390.70001220703125,388.05999755859375,389.75,11177100.0,51.9900016784668,53.36000061035156,51.61000061035156,52.52000045776367,66064100.0,99.41000366210938,17.239999771118164,4.0960001945495605,,,,,,,,,,,,,,,,,,,,,0.004809481913079061,0.02525925055402567,,,,,0.004809481913079061,2.3131116272234627e-05,0.02525925055402567,0.0006380297385510461,,,,,0.007795995416263362,0.011230127559150847,0.023307932517578477,0.024114870717696243,0.008043127643656743,0.015305041347463607,,,0.0085495089359909,0.01573941039243884,,,,,,,,,,,0,0,0,16.229377600272343,18.006136040790565,4.302978333448803e-10,7.820148201896175e-10,3.823445797948609e-10,7.45280307312239e-10,,0,,,0,,-0.0005027950191180963,0.053004331284594475,0.01947553047631856
2025-12-02,388.8699951171875,388.9800109863281,382.9100036621094,387.239990234375,8103900.0,52.83000183105469,53.20000076293945,51.77000045776367,53.130001068115234,43952700.0,99.36000061035156,16.59000015258789,4.085999965667725,,,,,,,,,,,,,,,,,,,,,-0.006460877304548696,0.011547702416075278,,,,,0.006460877304548696,4.174293554443242e-05,0.011547702416075278,0.00013334943109023081,,,,,0.006804438021911035,0.011421231097232119,0.021766569589968587,0.023874892035197905,0.008228732699796413,0.01554542769051864,,,0.008771688527791054,0.016117860881715903,,,,,,,,,,,0,0,0,15.907855985249133,17.598624613655602,7.972553097334241e-10,8.095311272968676e-10,2.6273021716698357e-10,7.425455913512909e-10,,0,,,0,,-0.0005031247344957634,-0.03843213855940286,-0.0024444472416433882
2025-12-03,388.4599914550781,390.1300048828125,385.8299865722656,386.8800048828125,7886800.0,52.9900016784668,53.38999938964844,52.41999816894531,53.06999969482422,33817700.0,98.8499984741211,16.079999923706055,4.057000160217285,,,,,,,,,,,,,,,,,,,,,-0.0009300505859091146,-0.001129969477293269,,,,,0.0009300505859091146,8.649940923498873e-07,0.001129969477293269,1.2768310196144233e-06,,,,,0.006876943849224393,0.010440818949146979,0.022404019841491558,0.022727617771488934,0.008206434207519934,0.015468577902061357,,,0.008735616290349095,0.01604313990446255,,,,,,,,,,,0,0,0,15.88070103387425,17.33649489202573,1.179249614430586e-10,7.388576857468811e-10,3.3413551994762176e-11,7.000153202777821e-10,,0,,,0,,-0.005146090147678528,-0.031223854393763517,-0.007122664277137591
2025-12-04,386.9200134277344,388.0,385.3999938964844,387.1300048828125,6754400.0,52.279998779296875,52.36000061035156,51.13999938964844,51.7599983215332,48740300.0,98.98999786376953,15.779999732971191,4.107999801635742,,,,,,,,,,,,,,,,,,,,,0.0006459865002765852,-0.02499417332459508,,,,,0.0006459865002765852,4.1729855853959066e-07,0.02499417332459508,0.0006247087001799004,,,,,0.006910284796928962,0.010271839120997817,0.025594661068094996,0.023936590112394053,0.008206836225975359,0.015730903689550695,,,0.00873593293755189,0.016341934095857165,,,,,,,,,,,0,0,0,15.725704702337428,17.702016761251134,9.563936105006887e-11,6.748494149288875e-10,5.128030259271093e-10,6.605442805484664e-10,,0,,,0,,0.0014152791711312673,-0.018832960510421604,0.012492420063127563
2025-12-05,389.1199951171875,391.739990234375,386.17999267578125,386.44000244140625,9449800.0,52.709999084472656,53.81999969482422,52.529998779296875,52.95000076293945,43566000.0,98.98999786376953,15.40999984741211,4.138999938964844,,,,,,,,,,,,,,,,,,,,,-0.0017839435807109894,0.02273046869132278,,,,,0.0017839435807109894,3.182454699159946e-06,0.02273046869132278,0.0005166742069272051,,,,,0.007009237503014326,0.01028441540973912,0.024165914758911285,0.023995507592465472,0.008331310075948407,0.015935414353261908,,,0.008855421546793347,0.01660604973153705,,,,,,,,,,,0,0,0,16.0615041352248,17.58978758759044,1.887810938550011e-10,6.755725840839599e-10,5.217478926530501e-10,6.794451673607455e-10,,0,,,0,,0.0,-0.023726659065600675,0.007517954241238467
2025-12-08,387.0199890136719,387.239990234375,384.010009765625,385.4200134277344,6822100.0,52.88999938964844,52.970001220703125,52.2599983215332,52.709999084472656,19711200.0,99.08999633789062,16.65999984741211,4.171999931335449,,,,,,,,,,,,,,,,,,,,,-0.0026429393579938676,-0.004542912958116929,,,,,0.0026429393579938676,6.985128450033037e-06,0.004542912958116929,2.0638058145026708e-05,,,,,0.007096925825586909,0.010318378838696404,0.02354037359523997,0.02420813578140754,0.008279499168805288,0.015885957533971005,,,0.008770031704332238,0.016536462500683954,,,,,,,,,,,0,0,0,15.735677900311224,16.79669756007623,3.8740847510207527e-10,6.673654506088801e-10,2.304736879599887e-10,6.653215515823567e-10,,0,,,0,,0.0010096777619503783,0.0779939881496099,0.007941322659858585
2025-12-09,385.6199951171875,388.2099914550781,385.2699890136719,387.3999938964844,6358700.0,53.38999938964844,55.189998626708984,53.36000061035156,55.16999816894531,59738900.0,99.22000122070312,16.93000030517578,4.185999870300293,,,,,,,,,,,,,,,,,,,,,0.005124051608821567,0.04561412059704528,,,,,0.005124051608821567,2.625590488986689e-05,0.04561412059704528,0.0020806479978417907,,,,,0.005611673816739238,0.008574486519135569,0.025160627581945063,0.024499717610245716,0.008226741434040447,0.016322042531184265,,,0.008724198472578092,0.016605451639285174,,,,,,,,,,,0,0,0,15.66533451190754,17.90549395745918,8.058332062876951e-10,6.074281223135238e-10,7.635580935880186e-10,6.0309396412531e-10,,0,,,0,,0.0013111280624960031,0.016076586591024622,0.0033500723595438764
2025-12-10,385.95001220703125,389.760009765625,384.5,389.04998779296875,9120500.0,55.130001068115234,56.220001220703125,54.47999954223633,56.06999969482422,54915000.0,98.79000091552734,15.770000457763672,4.164000034332275,,,,,,,,,,,,,,,,,,,,,0.004250103468606881,0.01618161059779588,,,,,0.004250103468606881,1.8063379493864237e-05,0.01618161059779588,0.0002618445215387,,,,,0.005599262302988947,0.008580189388651502,0.024539560117550027,0.02452334552874133,0.00833313514403749,0.01666267928239558,,,0.008793155791962038,0.016913186508252492,,,,,,,,,,,0,0,0,16.026035185109105,17.821297093204585,4.65994569223933e-10,6.124538415996831e-10,2.9466649545289775e-10,5.814940071333308e-10,,0,,,0,,-0.004343224852105365,-0.07097778416833789,-0.005269434041899057
2025-12-11,389.0199890136719,394.0899963378906,388.5,393.239990234375,11240600.0,56.77000045776367,58.29999923706055,56.470001220703125,57.619998931884766,67910900.0,98.3499984741211,14.850000381469727,4.140999794006348,,,,,,,,,,,,,,,,,,,,,0.010712248978542505,0.02726880642633489,,,,,0.010712248978542505,0.00011475227817828493,0.02726880642633489,0.000743587803916923,,,,,0.005961814803335558,0.008173401774292297,0.02395638920117244,0.023879601583181333,0.008076648952466724,0.016435280903187764,,,0.00859362800636623,0.01685191370469666,,,,,,,,,,,0,0,0,16.235042781788035,18.03370710983679,9.529961904651447e-10,6.107866401276801e-10,4.0153799207984125e-10,5.632957949484386e-10,,0,,,0,,-0.004463865003506484,-0.06010953906554084,-0.005538904179221538
2025-12-12,399.1600036621094,400.3900146484375,391.4700012207031,395.44000244140625,16792100.0,58.529998779296875,58.560001373291016,55.130001068115234,56.099998474121094,78667400.0,98.4000015258789,15.739999771118164,4.193999767303467,,,,,,,,,,,,,,,,,,,,,0.0055789875076310835,-0.02673392578976852,,,,,0.0055789875076310835,3.112510161030369e-05,0.02673392578976852,0.0007147027881328504,,,,,0.0050471094163870986,0.007946134495096692,0.02334213701394718,0.024421907609629916,0.008274423973389091,0.018007406111728953,,,0.008898589100304619,0.018185358572913885,,,,,,,,,,,0,0,0,16.636419095681642,18.180739396312223,3.3223882109033913e-10,6.01825115659971e-10,3.3983487174825303e-10,5.563843219199582e-10,,0,,,0,,0.0005082902448219073,0.058205337510938815,0.012717622178004762
2025-12-15,397.760009765625,398.7099914550781,394.07000732421875,395.79998779296875,11345000.0,57.84000015258789,58.20000076293945,57.02000045776367,58.11000061035156,43227800.0,98.1500015258789,16.5,4.182000160217285,,,,,,,,,,,,,,,,,,,,,0.0009099271544501519,0.03520199126101353,,,,,0.0009099271544501519,8.279674264057506e-07,0.03520199126101353,0.001239180188740473,,,,,0.004949642849107991,0.006443055495759347,0.02429816030884616,0.023232281538810285,0.008004213447544553,0.017811244899791853,,,0.008598329566934333,0.01791310622767598,,,,,,,,,,,0,0,0,16.24428767619608,17.581994364763602,8.02051259982505e-11,5.459170892968267e-10,8.143368679649099e-10,5.479203438244375e-10,,0,,,0,,-0.0025438832962398905,0.04715515245869062,-0.002865237678923993
